word,aoa,log_freq
ambergris,17.5,0.19607843137254902
ambiance,14.78,0.1568627450980392
ambidextrous,11.84,0.23529411764705882
ambience,13.28,0.7254901960784313
ambient,12.8,0.5098039215686274
ambiguity,14.06,0.27450980392156865
ambiguous,13.67,0.7254901960784313
ambition,11.29,5.352941176470588
ambitious,11.05,4.764705882352941
ambivalence,13.37,0.23529411764705882
ambivalent,12.12,0.23529411764705882
amble,11.87,0.09803921568627451
ambrosia,13.82,0.9607843137254902
ambrosial,17.12,0.0196078431372549
ambulance,6.16,22.41176470588235
ambulation,15.36,0.0196078431372549
ambulatory,12.59,0.23529411764705882
ambuscade,NA,NA
ambush,9.3,5.431372549019608
ameliorate,13.67,0.0392156862745098
amelioration,16.25,0.0196078431372549
amen,5.795437000000001,25.980392156862745
amenable,14.14,0.17647058823529413
amend,11.39,0.7450980392156863
amendment,10.06,4.098039215686274
amends,10.16,1.8431372549019607
americanize,12.44,0.0196078431372549
amethyst,12.22,0.11764705882352941
amiability,13.25,0.0196078431372549
amiable,13.11,0.5882352941176471
amicable,12.95,0.2549019607843137
amice,12.14,0.0196078431372549
amicus,15.4,0.0196078431372549
amid,11.454304,0.8823529411764706
amidst,10.441889,0.6862745098039216
amino,13.78,0.6078431372549019
amiss,11.337076999999999,0.7450980392156863
amity,13.14,0.5294117647058824
ammeter,16.83,0.0196078431372549
ammo,8.11,5.372549019607843
ammonia,11,1.4901960784313726
ammonium,12.35,0.5098039215686274
ammunition,9.67,5.882352941176471
amnesia,10.61,3.7058823529411766
amnesiac,12.64,0.0392156862745098
amnesic,13.67,0.0392156862745098
amnesty,12.95,1.3333333333333333
amniocentesis,14.38,0.058823529411764705
amniotic,13.86,0.27450980392156865
amoeba,12.65,0.3137254901960784
amoebic,13.68,0.058823529411764705
among,7.745668000000001,33.90196078431372
amongst,9.013850999999999,7.137254901960785
amontillado,14.43,0.058823529411764705
amoral,11.7,0.19607843137254902
amorality,15,0.0392156862745098
amorous,13.71,0.9215686274509803
amorphous,14.75,0.13725490196078433
amortization,17.33,0.13725490196078433
amortize,15.88,0.0784313725490196
amount,6.63,24.745098039215687
amour,12.67,1.8627450980392157
amp,12.11,1.8235294117647058
amperage,12.07,0.09803921568627451
ampersand,13.2,0.058823529411764705
amphetamine,15.53,0.29411764705882354
amphibian,8.33,0.39215686274509803
amphibious,10.88,0.5882352941176471
amphitheater,11.84,0.09803921568627451
amphora,15.44,0.0196078431372549
ample,11.63,1.8235294117647058
amplification,11.4,0.1568627450980392
amplifier,11.35,0.3137254901960784
amplify,12.06,0.37254901960784315
amplitude,12.44,0.11764705882352941
amputate,9.6,0.8627450980392157
amputation,11.89,0.8431372549019608
amputee,11,0.19607843137254902
amuck,11.18,0.5098039215686274
amulet,11.53,2.3137254901960786
amuse,9,2.607843137254902
amused,7.83,2.5098039215686274
amusement,8.79,3.7450980392156863
amusing,8.44,9.196078431372548
amyl,15.67,0.21568627450980393
amylase,18.2,0.1568627450980392
anabolic,15.53,0.1568627450980392
anachronism,14.3,0.09803921568627451
anachronistic,15.79,0.058823529411764705
anaconda,10.06,0.47058823529411764
anaerobic,13.12,0.0784313725490196
anaesthetize,14.18,0.0196078431372549
anagogic,15.33,0.0196078431372549
anagram,11.38,0.5098039215686274
anal,13.17,2.7058823529411766
analeptic,15.6,0.0196078431372549
analgesia,15.38,0.058823529411764705
analgesic,14.87,0.09803921568627451
analog,13.62,0.23529411764705882
analogous,14.4,0.0784313725490196
analogue,12.16,0.09803921568627451
analogy,11.33,1.1372549019607843
analysis,11.32,11.03921568627451
analyst,11.75,3.4705882352941178
analytic,12.61,0.0784313725490196
analytical,12.44,0.5882352941176471
analyzable,11.27,0.0196078431372549
analyze,11.39,3.235294117647059
analyzer,11.37,0.5098039215686274
anapestic,15.67,NA
anaphylactic,16.27,0.5294117647058824
anaphylaxis,17,0.058823529411764705
anarchic,14.15,0.0392156862745098
anarchism,12.46,0.0392156862745098
anarchist,12.63,0.5686274509803921
anarchistic,15.95,0.0196078431372549
anarchy,13.94,2.019607843137255
anathema,13,0.17647058823529413
anatomic,12.53,0.0784313725490196
anatomical,12.05,0.3137254901960784
anatomist,14.22,0.058823529411764705
anatomize,14.19,0.0392156862745098
anatomy,11.94,3.196078431372549
ancestor,8.61,1.6862745098039216
ancestors,9.005583999999999,5.470588235294118
ancestral,11.21,0.5686274509803921
ancestry,10.11,0.47058823529411764
anchor,5.72,7.411764705882353
anchorage,12,0.7058823529411765
anchorite,15,NA
anchorman,8.06,0.35294117647058826
anchorwoman,11.16,0.27450980392156865
anchovy,9.32,0.13725490196078433
ancient,8.26,21.666666666666668
ancillary,13.78,0.21568627450980393
and,4.569882000000001,13387.843137254902
andiron,12.5,0.058823529411764705
androgynous,15.8,0.11764705882352941
androgyny,16.5,0.0196078431372549
android,13.89,0.8823529411764706
anecdotal,12.47,0.37254901960784315
anecdote,14.33,1.0784313725490196
anemia,12,0.6862745098039216
anemic,13.42,0.6274509803921569
anemone,13.07,0.2549019607843137
anent,17,NA
aneroid,11.8,0.11764705882352941
anesthesia,12.53,1.9803921568627452
anesthesiologist,13,0.5294117647058824
anesthetic,13.05,1.3333333333333333
anesthetist,13.28,0.11764705882352941
anesthetize,12.78,0.27450980392156865
aneurism,15.22,0.11764705882352941
aneurysm,15.05,1.9803921568627452
anew,10.58043,0.8627450980392157
angel,4,78.27450980392157
angelfish,7.42,0.09803921568627451
angelic,8.33,0.5686274509803921
angelical,11.37,0.0196078431372549
anger,6,19.431372549019606
angina,15.86,0.9019607843137255
angiogram,15,0.39215686274509803
angiography,15.67,0.058823529411764705
angioplasty,17.27,0.3137254901960784
angle,8.05,14.92156862745098
angler,11.53,0.37254901960784315
angleworm,10.23,0.0196078431372549
anglophile,17.11,0.13725490196078433
angora,15.12,0.4117647058823529
angry,4.45,58.98039215686274
angst,13.12,0.9215686274509803
anguish,11.54,2.156862745098039
anguished,12.06,0.2549019607843137
angular,11.32,0.13725490196078433
anhydride,16.78,0.0196078431372549
aniline,16.8,0.11764705882352941
animal,2.89,45.490196078431374
animalistic,12.58,0.09803921568627451
animate,8.53,0.058823529411764705
animated,7,1.196078431372549
animation,8.53,1.2156862745098038
animator,10.16,0.0392156862745098
anime,13.94,0.11764705882352941
animosity,12.58,0.6078431372549019
animus,15.08,0.09803921568627451
anion,13.44,0.0196078431372549
anise,14.08,0.058823529411764705
anisette,16.6,0.0392156862745098
ankh,14.8,0.3333333333333333
ankle,4.89,8.019607843137255
anklebone,7.35,0.0196078431372549
anklet,9.06,0.4117647058823529
annals,14.27,0.6470588235294118
annatto,14.71,0.0196078431372549
annex,12.53,0.8431372549019608
annexation,13.85,0.13725490196078433
annihilate,11.32,0.7058823529411765
annihilation,12.06,0.803921568627451
anniversary,7.33,18.41176470588235
annotate,15.12,0.058823529411764705
annotator,15.44,NA
announce,9.48,9.764705882352942
announcement,7.75,10.294117647058824
announcer,6.85,11.254901960784315
annoy,7.22,2.5098039215686274
annoyance,9.47,0.49019607843137253
annoyed,7.72,3.4313725490196076
annoyer,9.47,0.0196078431372549
annoying,6.52,11.117647058823529
annual,9.26,7.196078431372549
annuity,15.88,0.35294117647058826
annul,12.65,0.5098039215686274
annular,14.15,0.0196078431372549
annulment,12.37,1.4901960784313726
annunciation,12,0.0196078431372549
anode,15,0.1568627450980392
anodic,14,NA
anodized,14.44,0.058823529411764705
anodyne,15.1,0.0196078431372549
anoint,9.25,0.19607843137254902
anointed,12.56,0.7450980392156863
anomalous,15.1,0.3333333333333333
anomaly,12.44,1.2352941176470589
anonymity,13.44,0.9019607843137255
anonymous,10.26,8.411764705882353
anorectic,14.8,0.0392156862745098
anorexia,13.11,0.2549019607843137
anorexic,12.06,0.5686274509803921
anosmatic,14.67,0.0196078431372549
another,5.049447000000001,509.2156862745098
anoxia,14.83,0.11764705882352941
answer,5.43,176.19607843137254
answerable,9.35,0.17647058823529413
ant,4.32,5.352941176470588
antacid,12.89,0.3137254901960784
antagonism,11.81,0.21568627450980393
antagonist,11.17,0.2549019607843137
antagonistic,13.94,0.43137254901960786
antagonize,12.28,0.5294117647058824
ante,11.699415,2.176470588235294
anteater,8.5,0.21568627450980393
antebellum,17.5,0.09803921568627451
antecedent,15.29,0.058823529411764705
antechamber,15.77,0.0784313725490196
antediluvian,14.89,0.0784313725490196
antelope,8.39,0.9803921568627451
antenatal,17.5,0.0392156862745098
antenna,7.05,2.392156862745098
anterior,14.12,0.9411764705882353
anteroom,15.58,0.1568627450980392
anthem,9.44,1.8823529411764706
anther,11.67,0.0392156862745098
anthill,7,0.5686274509803921
anthology,14.47,0.27450980392156865
anthracite,14.1,0.058823529411764705
anthrax,14.26,1.2941176470588236
anthropoid,14.33,0.058823529411764705
anthropological,14.88,0.5098039215686274
anthropologist,12.56,1.0392156862745099
anthropology,14.61,1.3137254901960784
anti,9.37,0.5098039215686274
antiaircraft,12.06,0.49019607843137253
antibacterial,11.65,0.3333333333333333
antibiotic,9.53,0.6470588235294118
antibiotics,9.55,3.6666666666666665
antibody,12.47,0.2549019607843137
antic,11.65,0.0784313725490196
antichrist,12.79,0.9607843137254902
anticipate,10.6,2.5294117647058822
anticipation,10,2.4901960784313726
anticipatory,13.94,0.11764705882352941
anticlimactic,14.17,0.19607843137254902
anticlimax,14.88,0.0784313725490196
anticline,10.67,0.0196078431372549
anticoagulant,14.53,0.058823529411764705
anticoagulation,16.36,0.0392156862745098
anticommunism,13.53,0.0196078431372549
anticommunist,12.89,0.0196078431372549
anticorrosive,13.61,0.0196078431372549
antics,9.56,0.9803921568627451
antidemocratic,13.69,0.0196078431372549
antidepressant,14.05,0.35294117647058826
antidotal,14.69,0.0196078431372549
antidote,10.11,4.333333333333333
antiestablishment,14.85,0.058823529411764705
antifascist,15.77,0.0196078431372549
antifeminist,12.62,0.0392156862745098
antifreeze,10.05,0.3137254901960784
antifungal,12,0.0196078431372549
antigen,13.64,0.37254901960784315
antigovernment,12.35,0.0784313725490196
antigravity,11.37,0.5490196078431373
antigun,13.57,0.0196078431372549
antihistamine,12.93,0.23529411764705882
antihuman,11.08,0.0196078431372549
antimatter,14.84,0.19607843137254902
antimilitary,12.75,0.0196078431372549
antimissile,14.71,0.0392156862745098
antimony,12.11,0.0196078431372549
antinuclear,13.19,0.0196078431372549
antioxidant,14.52,0.0196078431372549
antipasto,16.3,0.1568627450980392
antipathy,13.25,0.0784313725490196
antipersonnel,12.95,0.09803921568627451
antiperspirant,11.26,0.13725490196078433
antiphonal,16,NA
antipsychotic,13.71,0.11764705882352941
antiquarian,13.82,0.0392156862745098
antiquated,13.57,0.5490196078431373
antique,8.05,6.0588235294117645
antiques,11.05,2.6862745098039214
antiquity,13.18,0.27450980392156865
antiseptic,9.95,0.8627450980392157
antiseptics,10.78,0.058823529411764705
antiserum,13.8,0.17647058823529413
antislavery,11.06,0.0196078431372549
antisocial,11.47,0.803921568627451
antispasmodic,16,0.0196078431372549
antitank,13.8,0.09803921568627451
antithesis,13.38,0.3137254901960784
antithetical,14.9,0.0392156862745098
antitoxin,13.57,0.35294117647058826
antitrust,14.88,0.23529411764705882
antivenin,13.79,0.058823529411764705
antiviral,15.11,0.0196078431372549
antivirus,13.24,0.0196078431372549
antivivisection,16.11,0.0392156862745098
antivivisectionist,15,0.0196078431372549
antiwar,12.42,0.3137254901960784
antler,6.39,0.29411764705882354
antsy,9.06,0.6274509803921569
anus,11.17,1.0980392156862746
anvil,10.79,0.6274509803921569
anxiety,8.17,6.764705882352941
anxious,10.21,14.098039215686274
any,5.997920000000001,1099.3725490196077
anybody,5.113389000000001,226.92156862745097
anyhow,7.745668000000001,15.156862745098039
anyone,5.3585,255.2549019607843
anything,6.115147,907.2549019607843
anytime,5.89,24.470588235294116
anyway,6.306973,238.50980392156862
aorta,13.06,1.5294117647058822
aortal,13.85,0.0196078431372549
aortic,13.12,0.47058823529411764
apache,10.5,4.921568627450981
apart,6.637340000000001,47.01960784313726
apartheid,15.44,0.37254901960784315
apartment,7.8,83.03921568627452
apartments,6.56,4.215686274509804
apartness,9.83,0.0196078431372549
apathetic,14.6,0.35294117647058826
apathy,14.21,0.47058823529411764
apatite,12.38,0.0392156862745098
ape,5.89,9.666666666666666
apelike,9.53,0.0392156862745098
aperitif,15.22,0.37254901960784315
aperture,14.92,0.27450980392156865
apex,12.58,0.8431372549019608
aphasia,16.62,0.17647058823529413
aphasic,14.71,0.058823529411764705
aphid,10.7,0.0784313725490196
aphis,16.6,0.058823529411764705
aphorism,16.2,0.0196078431372549
aphrodisiac,13.32,1.607843137254902
apiary,15.31,0.0392156862745098
apish,12.56,0.0196078431372549
aplenty,13.25,0.21568627450980393
aplomb,14.73,0.1568627450980392
apnea,15.62,0.1568627450980392
apocalypse,12.78,2.4705882352941178
apogee,17,0.0784313725490196
apolitical,17.19,0.11764705882352941
apollonian,15.36,0.0196078431372549
apologetic,9.8,0.43137254901960786
apologia,14,0.0392156862745098
apologist,12.36,0.0196078431372549
apologize,5.67,49.372549019607845
apology,5.56,15.764705882352942
apoplectic,14.88,0.1568627450980392
apoplexy,15.5,0.17647058823529413
apostate,12.58,0.058823529411764705
apostle,9.5,1.392156862745098
apostolate,16.8,0.0196078431372549
apostrophe,8.39,0.23529411764705882
apothecary,14.47,0.39215686274509803
apothegm,15.5,NA
apotheosis,15.64,0.0784313725490196
app,18.33,0.1568627450980392
appalled,11.53,1.1568627450980393
appalling,12.21,1.9411764705882353
appaloosa,11.71,0.058823529411764705
apparatchik,15.83,0.0392156862745098
apparatus,10.9,1.5098039215686274
apparel,10.8,0.6862745098039216
apparent,10.25,4.215686274509804
apparition,11.94,0.7647058823529411
appeal,10.21,13
appear,6.67,23.372549019607842
appearance,8.83,11.588235294117647
appease,11.78,0.49019607843137253
appeasement,13.11,0.19607843137254902
appeaser,13.07,0.0392156862745098
appellant,14.2,0.13725490196078433
appellate,13.5,0.3333333333333333
appellation,16.2,0.1568627450980392
append,13.287308,NA
appendage,11.58,0.4117647058823529
appendectomy,11.93,0.6470588235294118
appendicitis,12,0.9411764705882353
appendix,10.56,2.607843137254902
apperception,13.8,0.0196078431372549
appetite,8.83,8.941176470588236
appetizer,9.06,1.196078431372549
appetizing,10.74,0.6274509803921569
applaud,7.1,2.1372549019607843
applause,6.2,11.294117647058824
apple,4.15,23.666666666666668
applecart,8.75,0.0196078431372549
applejack,7.41,0.5686274509803921
applesauce,4.32,0.5882352941176471
appliance,8.78,0.803921568627451
applicability,14.63,0.0392156862745098
applicable,13.37,0.27450980392156865
applicant,11.78,0.6078431372549019
application,9.39,10
applicator,10.74,0.19607843137254902
apply,9.21,12.509803921568627
appoint,10.29,2.0392156862745097
appointee,13.53,0.0784313725490196
appointment,7.53,30.568627450980394
appraisal,12.94,0.7647058823529411
appraise,14.52,0.19607843137254902
appraiser,13.05,0.21568627450980393
appreciable,10.17,0.058823529411764705
appreciate,8.8,85.74509803921569
appreciation,8.5,5.117647058823529
appreciative,9.94,0.803921568627451
appreciator,11.78,0.058823529411764705
apprehend,11.47,1.4313725490196079
apprehensibility,14.16,0.0196078431372549
apprehension,11.25,0.7647058823529411
apprehensive,11.45,0.5490196078431373
apprentice,10.58,1.9411764705882353
apprenticeship,14.4,0.13725490196078433
apprise,14.31,0.13725490196078433
approach,8.5,20.980392156862745
approachable,10,0.0784313725490196
approbation,15.23,0.11764705882352941
appropriate,9.16,12.882352941176471
appropriateness,10.44,0.0392156862745098
appropriation,12.94,0.1568627450980392
approval,7.95,8.392156862745098
approve,7.89,11.372549019607844
approximate,10.7,1.2549019607843137
approximation,12.56,0.058823529411764705
apricot,6.15,0.6274509803921569
apriority,14.33,0.0392156862745098
apron,6.75,2.6666666666666665
apse,12.743801,NA
apt,12.5,1.7450980392156863
aptitude,12.39,1.0784313725490196
aqualung,14.79,0.09803921568627451
aquamarine,9.94,0.45098039215686275
aquaplane,13.54,NA
aquarium,6.84,2.764705882352941
aquatic,9.44,0.5490196078431373
aquatics,9.39,0.058823529411764705
aquavit,14.8,0.058823529411764705
aqueduct,11.61,0.3333333333333333
aqueous,11.75,0.09803921568627451
aquifer,13.33,0.0392156862745098
arabesque,13,0.09803921568627451
arable,13,0.0196078431372549
arachnid,11.88,0.2549019607843137
arachnophobia,12.35,0.11764705882352941
aragonite,14.71,0.0196078431372549
arbiter,16.42,0.19607843137254902
arbitrage,17.1,0.17647058823529413
arbitrary,14.06,1.0196078431372548
arbitrate,14.74,0.0392156862745098
arbitration,14.25,0.45098039215686275
arbitrator,14.37,0.0784313725490196
arbor,11.028024,0.7647058823529411
arboreal,14.42,0.11764705882352941
arboretum,13.56,0.19607843137254902
arborist,13.5,0.0392156862745098
arc,9.418817,4.8431372549019605
arcade,7.79,2.176470588235294
arcane,14.93,0.4117647058823529
arch,8.26,3.6862745098039214
archaeological,9.44,0.9411764705882353
archaeologist,9.68,1.1176470588235294
archaeology,10,0.7647058823529411
archaeopteryx,14,0.0196078431372549
archaic,14.5,0.6862745098039216
archaism,15.42,0.0392156862745098
archangel,11.53,0.43137254901960786
archbishop,10.45,3.6862745098039214
archdeacon,15.23,0.11764705882352941
archdiocese,11.94,0.6666666666666666
archduchess,13.09,0.0392156862745098
archduke,11.59,0.9019607843137255
arched,9.89,0.17647058823529413
archenemy,11.28,0.2549019607843137
archer,9.226991000000002,5.450980392156863
